市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計
府中市西府町２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
府中市西府町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3
府中市西府町４丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
府中市西府町５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3
府中市府中町１丁目,64,0,0,0,4,0,3,1,0,0,1,0,0,0,0,0,0,0,1,51,0,0,21,0,0,0,0,0,1,26,3,8,4,0,0,2,2,82
府中市府中町２丁目,25,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,1,17,0,2,9,0,0,0,0,0,1,2,3,4,2,1,0,0,1,39
府中市府中町３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
府中市緑町１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,1,1,0,3,1,1,0,0,1,12
府中市緑町２丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,1,0,0,0,0,2,1,4,1,1,0,0,2,16
府中市緑町３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,1,0,3,2,0,0,0,0,2,11
昭島市東町１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
昭島市東町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
昭島市東町４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
昭島市東町５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,4
昭島市郷地町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2
昭島市郷地町２丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
昭島市郷地町３丁目,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
昭島市福島町,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
昭島市福島町１丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
昭島市福島町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
昭島市福島町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
昭島市築地町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
昭島市玉川町１丁目,10,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,30
昭島市玉川町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
昭島市玉川町３丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
昭島市玉川町４丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,9
昭島市玉川町５丁目,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12
昭島市中神町,34,0,0,0,4,0,3,0,1,0,1,0,0,0,0,1,0,0,0,19,0,1,11,1,0,0,0,0,0,5,1,10,1,1,0,0,8,52
昭島市朝日町１丁目,13,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,1,1,3,1,0,0,0,2,33
昭島市朝日町２丁目,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,11
昭島市朝日町３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4
昭島市朝日町４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,5
昭島市朝日町５丁目,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11
昭島市宮沢町,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,1,0,0,0,0,1,3,6,1,0,1,0,0,0,15
昭島市宮沢町１丁目,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
昭島市宮沢町２丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,12
昭島市宮沢町３丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
昭島市大神町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
昭島市大神町２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5
昭島市大神町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
昭島市大神町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
昭島市上川原町１丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
昭島市上川原町２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9
昭島市田中町,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,25,0,0,0,0,0,1,38,5,3,1,1,0,0,1,73
昭島市昭和町１丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7
昭島市昭和町２丁目,24,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,7,1,0,0,0,0,0,1,6,5,2,2,0,0,1,36
昭島市昭和町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3
昭島市昭和町４丁目,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,12
昭島市昭和町５丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,10
昭島市松原町１丁目,14,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,0,0,0,0,0,3,2,2,0,0,0,0,2,26
昭島市松原町３丁目,15,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,6,2,1,0,0,0,0,1,23
昭島市松原町４丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,4,0,0,0,0,0,0,1,10,0,0,0,0,0,0,21
昭島市松原町５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
昭島市拝島町,4,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
昭島市拝島町１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
昭島市拝島町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
昭島市拝島町３丁目,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,14,0,1,9,0,0,0,0,0,0,0,4,4,0,0,0,0,4,26
昭島市拝島町４丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8
昭島市拝島町５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
昭島市つつじが丘１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3
昭島市つつじが丘２丁目,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,9,7,1,0,0,0,0,1,24
昭島市つつじが丘３丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,6,6,0,2,0,0,4,18
昭島市緑町１丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,8
昭島市緑町２丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,4,1,0,0,0,3,13
昭島市緑町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
昭島市緑町４丁目,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8
昭島市緑町５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
昭島市田中町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3
昭島市田中町２丁目,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10
昭島市田中町３丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,11
昭島市田中町４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
昭島市美堀町１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6
昭島市美堀町２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
昭島市美堀町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
昭島市美堀町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
昭島市美堀町５丁目,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,14
昭島市武蔵野２丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,3,2,1,0,1,0,0,0,13
昭島市武蔵野３丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,2,15
昭島市中神町１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,9
昭島市中神町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
昭島市中神町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
昭島市もくせいの杜１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
昭島市もくせいの杜２丁目,7,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,15
調布市飛田給１丁目,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,3,0,5,2,1,0,0,2,18
調布市飛田給２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,7
調布市飛田給３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,4
調布市上石原１丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,4,3,1,0,0,0,2,15
調布市上石原２丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,2,10
調布市上石原３丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8
調布市富士見町１丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
調布市富士見町２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,6,3,0,0,0,3,10
調布市富士見町３丁目,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,1,11
調布市富士見町４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
調布市下石原１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,1,7
調布市下石原２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,2,5,2,1,0,0,2,10
調布市下石原３丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,2,5,1,0,0,0,4,12
調布市布田１丁目,33,0,0,0,4,0,1,2,1,0,1,1,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,3,7,8,4,0,0,0,4,51
調布市布田２丁目,12,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,4,0,1,2,1,0,0,0,0,0,0,0,5,1,0,0,0,4,20
調布市布田３丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,1,18
調布市布田４丁目,81,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,20,1,0,0,1,0,1,29,11,12,2,2,1,0,7,105
調布市布田５丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,5
調布市布田６丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
調布市上布田町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
調布市国領町１丁目,12,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,2,1,4,1,0,0,0,3,20
調布市国領町２丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,1,0,0,0,0,0,5,0,3,1,0,0,0,2,13
調布市国領町３丁目,22,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,13,0,2,4,0,0,0,0,0,0,2,5,6,0,3,0,0,3,34
調布市国領町４丁目,21,0,0,0,1,0,1,0,0,0,4,0,0,0,2,1,1,0,0,11,0,1,6,0,0,1,0,0,0,0,3,5,2,0,0,0,3,33
調布市国領町５丁目,15,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,1,0,0,0,0,0,1,6,1,0,0,0,0,1,28
調布市国領町６丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,4
調布市国領町７丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3
調布市国領町８丁目,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,20,0,6,0,0,0,0,6,27
調布市染地１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
調布市染地２丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,3,15
調布市染地３丁目,20,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,0,3,2,0,0,0,0,0,0,0,7,5,0,0,0,0,5,32
調布市佐須町１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,4
調布市佐須町２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
調布市佐須町３丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
調布市佐須町４丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10
調布市佐須町５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
調布市柴崎１丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,1,3,1,1,0,0,0,0,12
調布市柴崎２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,0,4,2,1,0,0,0,1,11
調布市菊野台１丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,3,4,2,0,1,0,0,1,16
調布市菊野台２丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,2,1,3,1,0,0,0,2,19
調布市菊野台３丁目,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,17
調布市東つつじケ丘１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
調布市東つつじケ丘２丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,2,9
調布市東つつじケ丘３丁目,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,11
調布市西つつじケ丘１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,0,2,3,2,0,0,0,1,9
調布市西つつじケ丘２丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,6
調布市西つつじケ丘３丁目,39,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,17,0,0,0,0,0,0,8,4,5,1,1,0,0,3,55
調布市西つつじケ丘４丁目,16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,0,1,6,1,0,0,0,0,0,0,2,4,0,0,0,0,4,22
調布市入間町１丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,2,5,3,1,0,0,1,16
調布市入間町２丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,3,0,0,1,0,0,0,1,2,2,1,0,0,0,1,12
調布市入間町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3
調布市仙川町１丁目,67,0,0,0,4,0,2,2,0,0,2,0,0,0,2,0,0,0,0,53,0,1,30,2,0,0,0,0,0,18,2,8,1,2,0,0,5,87
調布市仙川町２丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,6,0,0,0,0,0,0,0,4,2,1,0,0,0,1,15
調布市仙川町３丁目,23,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,19,0,0,10,0,0,1,0,0,0,2,6,1,1,0,0,0,0,33
調布市緑ケ丘１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
調布市緑ケ丘２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
調布市若葉町１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
調布市若葉町２丁目,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,18,1,0,0,0,0,0,2,4,3,0,0,0,0,3,33
調布市若葉町３丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9
調布市野水１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
調布市西町,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8
調布市調布ケ丘１丁目,19,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,2,4,4,1,0,0,0,3,27
調布市調布ケ丘２丁目,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
調布市調布ケ丘３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
調布市調布ケ丘４丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,10
調布市小島町１丁目,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,6,1,0,0,0,0,1,30,11,7,5,0,0,0,2,61
調布市小島町２丁目,45,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,1,0,0,0,0,0,9,10,6,2,1,0,0,3,53
調布市小島町３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,5,4,3,0,0,0,1,12
調布市多摩川１丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,2,3,1,1,0,0,1,14
調布市多摩川２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,0,0,0,0,4,1,0,0,0,0,1,8
調布市多摩川３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8
